study_id,series_id,path,level_pred,pred_level,instance_number,z,dis
2466046363,1354590721,/kaggle/temp/axial_all_images/2466046363___1354590721___13.png,1,3,13,12,1.045726233581476
2466046363,1354590721,/kaggle/temp/axial_all_images/2466046363___1354590721___20.png,1,2,20,19,0.20994316287963244
2466046363,1354590721,/kaggle/temp/axial_all_images/2466046363___1354590721___27.png,1,1,27,26,2.0041764927604966
2466046363,2884524793,/kaggle/temp/axial_all_images/2466046363___2884524793___5.png,1,5,5,4,1.5680718210570888
2466046363,2884524793,/kaggle/temp/axial_all_images/2466046363___2884524793___9.png,1,4,9,8,1.0579903317660495
2466046363,2884524793,/kaggle/temp/axial_all_images/2466046363___2884524793___13.png,1,3,13,12,1.045726233581476
2466046363,2884524793,/kaggle/temp/axial_all_images/2466046363___2884524793___20.png,1,2,20,19,0.20994316287963244
2466046363,2884524793,/kaggle/temp/axial_all_images/2466046363___2884524793___27.png,1,1,27,26,2.0041764927604966
2469878020,1213732371,/kaggle/temp/axial_all_images/2469878020___1213732371___29.png,1,5,29,1,1.5488351542150909
2469878020,1213732371,/kaggle/temp/axial_all_images/2469878020___1213732371___24.png,1,4,24,6,0.11712751435239
2469878020,1213732371,/kaggle/temp/axial_all_images/2469878020___1213732371___19.png,1,3,19,11,1.3805154364429342
2469878020,1213732371,/kaggle/temp/axial_all_images/2469878020___1213732371___13.png,1,2,13,17,0.6307746306927822
2469878020,1213732371,/kaggle/temp/axial_all_images/2469878020___1213732371___8.png,1,1,8,22,1.3632427221870884
2477309406,802116603,/kaggle/temp/axial_all_images/2477309406___802116603___12.png,1,5,12,4,1.2538935760336258
2477309406,802116603,/kaggle/temp/axial_all_images/2477309406___802116603___7.png,1,4,7,9,0.4454275339229419
2477309406,802116603,/kaggle/temp/axial_all_images/2477309406___802116603___3.png,1,3,3,13,1.4107805373026814
2481482581,3901001542,/kaggle/temp/axial_all_images/2481482581___3901001542___20.png,1,5,20,2,0.9506467402459471
2481482581,3901001542,/kaggle/temp/axial_all_images/2481482581___3901001542___15.png,1,4,15,7,1.484828387737748
2481482581,3901001542,/kaggle/temp/axial_all_images/2481482581___3901001542___10.png,1,3,10,12,1.683748777460158
2481482581,3901001542,/kaggle/temp/axial_all_images/2481482581___3901001542___6.png,1,2,6,16,1.1725952504443349
2481482581,3901001542,/kaggle/temp/axial_all_images/2481482581___3901001542___2.png,1,1,2,20,0.20693291146307402
2490574164,56390354,/kaggle/temp/axial_all_images/2490574164___56390354___23.png,1,5,23,2,0.6213672791433069
2490574164,56390354,/kaggle/temp/axial_all_images/2490574164___56390354___18.png,1,4,18,7,0.1623136153899445
2490574164,56390354,/kaggle/temp/axial_all_images/2490574164___56390354___13.png,1,3,13,12,1.3289721567154427
2490574164,56390354,/kaggle/temp/axial_all_images/2490574164___56390354___8.png,1,2,8,17,1.7353969407149945
2490574164,56390354,/kaggle/temp/axial_all_images/2490574164___56390354___3.png,1,1,3,22,1.7580652313809964
2493610993,3111503381,/kaggle/temp/axial_all_images/2493610993___3111503381___36.png,1,5,36,7,0.18031404809578033
2493610993,3111503381,/kaggle/temp/axial_all_images/2493610993___3111503381___31.png,1,4,31,12,0.019518822568673322
2493610993,3111503381,/kaggle/temp/axial_all_images/2493610993___3111503381___26.png,1,3,26,17,2.28470451233809
2493610993,3111503381,/kaggle/temp/axial_all_images/2493610993___3111503381___18.png,1,2,18,25,0.89019915655727
2493610993,3111503381,/kaggle/temp/axial_all_images/2493610993___3111503381___11.png,1,1,11,32,1.9781404333659718
2496620625,2624246811,/kaggle/temp/axial_all_images/2496620625___2624246811___38.png,1,5,38,6,2.4409029285708668
2496620625,2624246811,/kaggle/temp/axial_all_images/2496620625___2624246811___33.png,1,4,33,11,1.9894200877770134
2496620625,2624246811,/kaggle/temp/axial_all_images/2496620625___2624246811___26.png,1,3,26,18,2.4789014884026486
2496620625,2624246811,/kaggle/temp/axial_all_images/2496620625___2624246811___20.png,1,2,20,24,2.051148459357666
2496620625,2624246811,/kaggle/temp/axial_all_images/2496620625___2624246811___13.png,1,1,13,31,1.591055844754404
2498439772,2257949264,/kaggle/temp/axial_all_images/2498439772___2257949264___38.png,1,5,38,5,1.436404452122101
2498439772,2257949264,/kaggle/temp/axial_all_images/2498439772___2257949264___30.png,1,4,30,13,1.3963960892559104
2498439772,2257949264,/kaggle/temp/axial_all_images/2498439772___2257949264___22.png,1,3,22,21,0.7388404026611397
2498439772,2257949264,/kaggle/temp/axial_all_images/2498439772___2257949264___13.png,1,2,13,30,0.32767112867397685
2498439772,2257949264,/kaggle/temp/axial_all_images/2498439772___2257949264___4.png,1,1,4,39,0.8282738547939772
2509953825,2270381566,/kaggle/temp/axial_all_images/2509953825___2270381566___49.png,1,5,49,4,0.46408279231225436
2509953825,2270381566,/kaggle/temp/axial_all_images/2509953825___2270381566___41.png,1,4,41,12,0.6775128154987904
2509953825,2270381566,/kaggle/temp/axial_all_images/2509953825___2270381566___33.png,1,3,33,20,0.5090391537354276
2509953825,2270381566,/kaggle/temp/axial_all_images/2509953825___2270381566___25.png,1,2,25,28,0.9432557668145112
2509953825,2270381566,/kaggle/temp/axial_all_images/2509953825___2270381566___18.png,1,1,18,35,0.19586443138063636
2530932856,1001572887,/kaggle/temp/axial_all_images/2530932856___1001572887___27.png,1,3,27,3,1.4648650483281624
2530932856,1001572887,/kaggle/temp/axial_all_images/2530932856___1001572887___19.png,1,2,19,11,1.0570029486218337
2530932856,1001572887,/kaggle/temp/axial_all_images/2530932856___1001572887___12.png,1,1,12,18,0.6377048002772239
2530932856,2750289175,/kaggle/temp/axial_all_images/2530932856___2750289175___18.png,1,5,18,8,1.133411831231438
2530932856,2750289175,/kaggle/temp/axial_all_images/2530932856___2750289175___12.png,1,4,12,14,2.1623531937550453
2530932856,2750289175,/kaggle/temp/axial_all_images/2530932856___2750289175___5.png,1,3,5,21,1.4844528337968441
2530932856,2750289175,/kaggle/temp/axial_all_images/2530932856___2750289175___1.png,1,2,1,25,13.464720830174254
2538919007,3705514999,/kaggle/temp/axial_all_images/2538919007___3705514999___21.png,1,5,21,2,0.32641897017198573
2538919007,3705514999,/kaggle/temp/axial_all_images/2538919007___3705514999___16.png,1,4,16,7,2.14729779641016
2538919007,3705514999,/kaggle/temp/axial_all_images/2538919007___3705514999___11.png,1,3,11,12,0.17550309767614358
2538919007,3705514999,/kaggle/temp/axial_all_images/2538919007___3705514999___6.png,1,2,6,17,1.7049343949751758
2538919007,3705514999,/kaggle/temp/axial_all_images/2538919007___3705514999___2.png,1,1,2,21,1.2879433443232493
2558531992,1139384644,/kaggle/temp/axial_all_images/2558531992___1139384644___37.png,1,5,37,4,0.3224224415179613
2558531992,1139384644,/kaggle/temp/axial_all_images/2558531992___1139384644___29.png,1,4,29,12,0.8782807029081443
2558531992,1139384644,/kaggle/temp/axial_all_images/2558531992___1139384644___22.png,1,3,22,19,0.8617903908548621
2558531992,1139384644,/kaggle/temp/axial_all_images/2558531992___1139384644___14.png,1,2,14,27,0.8441128483537625
2558531992,1139384644,/kaggle/temp/axial_all_images/2558531992___1139384644___5.png,1,1,5,36,0.258793426311982
2569123363,2634169998,/kaggle/temp/axial_all_images/2569123363___2634169998___20.png,1,5,20,0,1.9330233005694026
2569123363,2634169998,/kaggle/temp/axial_all_images/2569123363___2634169998___15.png,1,4,15,5,0.9752542264732185
2569123363,2634169998,/kaggle/temp/axial_all_images/2569123363___2634169998___11.png,1,3,11,9,0.9845718207366119
2569123363,2634169998,/kaggle/temp/axial_all_images/2569123363___2634169998___6.png,1,2,6,14,2.1543275451993837
2569123363,2634169998,/kaggle/temp/axial_all_images/2569123363___2634169998___3.png,1,1,3,17,0.9788840356052688
2586348643,222349717,/kaggle/temp/axial_all_images/2586348643___222349717___20.png,1,5,20,2,1.9557073741166633
2586348643,222349717,/kaggle/temp/axial_all_images/2586348643___222349717___16.png,1,4,16,6,1.2666380344569745
2586348643,222349717,/kaggle/temp/axial_all_images/2586348643___222349717___11.png,1,3,11,11,1.7797361921524875
2586348643,222349717,/kaggle/temp/axial_all_images/2586348643___222349717___6.png,1,2,6,16,0.6891313266215118
2586348643,222349717,/kaggle/temp/axial_all_images/2586348643___222349717___2.png,1,1,2,20,0.7144019570605558
2587679358,2479831221,/kaggle/temp/axial_all_images/2587679358___2479831221___38.png,1,5,38,5,1.1661434032422946
2587679358,2479831221,/kaggle/temp/axial_all_images/2587679358___2479831221___32.png,1,4,32,11,1.49564765195867
2587679358,2479831221,/kaggle/temp/axial_all_images/2587679358___2479831221___25.png,1,3,25,18,0.10941219758455034
2587679358,2479831221,/kaggle/temp/axial_all_images/2587679358___2479831221___18.png,1,2,18,25,0.7156591407146156
2587679358,2479831221,/kaggle/temp/axial_all_images/2587679358___2479831221___11.png,1,1,11,32,0.016557282770517823
2593208275,4207207540,/kaggle/temp/axial_all_images/2593208275___4207207540___23.png,1,5,23,3,0.7664603157650767
2593208275,4207207540,/kaggle/temp/axial_all_images/2593208275___4207207540___16.png,1,4,16,10,2.396824688836329
2593208275,4207207540,/kaggle/temp/axial_all_images/2593208275___4207207540___10.png,1,3,10,16,1.9448902400895407
2593208275,4207207540,/kaggle/temp/axial_all_images/2593208275___4207207540___6.png,1,2,6,20,1.2377576163026385
2593208275,4207207540,/kaggle/temp/axial_all_images/2593208275___4207207540___2.png,1,1,2,24,2.034742488271749
2605844245,1218143633,/kaggle/temp/axial_all_images/2605844245___1218143633___23.png,1,5,23,2,1.209144226616722
2605844245,1218143633,/kaggle/temp/axial_all_images/2605844245___1218143633___19.png,1,4,19,6,2.0970261451733627
2605844245,1218143633,/kaggle/temp/axial_all_images/2605844245___1218143633___13.png,1,3,13,12,1.9421408209828206
2605844245,1218143633,/kaggle/temp/axial_all_images/2605844245___1218143633___8.png,1,2,8,17,1.4179169947343198
2605844245,1218143633,/kaggle/temp/axial_all_images/2605844245___1218143633___3.png,1,1,3,22,0.26265493563876774
2608220207,3456443423,/kaggle/temp/axial_all_images/2608220207___3456443423___23.png,1,5,23,2,0.3542153154969796
2608220207,3456443423,/kaggle/temp/axial_all_images/2608220207___3456443423___18.png,1,4,18,7,0.1568175081859522
2608220207,3456443423,/kaggle/temp/axial_all_images/2608220207___3456443423___12.png,1,3,12,13,0.4551697424202845
2608220207,3456443423,/kaggle/temp/axial_all_images/2608220207___3456443423___7.png,1,2,7,18,0.6505110149973348
2608220207,3456443423,/kaggle/temp/axial_all_images/2608220207___3456443423___3.png,1,1,3,22,1.4887505536713022
2621581337,935628528,/kaggle/temp/axial_all_images/2621581337___935628528___7.png,1,5,7,6,1.7531356811517043
2621581337,935628528,/kaggle/temp/axial_all_images/2621581337___935628528___11.png,1,4,11,10,1.0031356811517043
2621581337,935628528,/kaggle/temp/axial_all_images/2621581337___935628528___16.png,1,3,16,15,1.2468643188482957
2621581337,935628528,/kaggle/temp/axial_all_images/2621581337___935628528___21.png,1,2,21,20,1.7468643188479973
2621581337,935628528,/kaggle/temp/axial_all_images/2621581337___935628528___26.png,1,1,26,25,2.2468719482419885
2622319181,310520682,/kaggle/temp/axial_all_images/2622319181___310520682___24.png,1,4,24,0,9.565693567287342
2622319181,310520682,/kaggle/temp/axial_all_images/2622319181___310520682___20.png,1,3,20,4,1.7708535758672286
2622319181,310520682,/kaggle/temp/axial_all_images/2622319181___310520682___13.png,1,2,13,11,1.9715306925804477
2622319181,310520682,/kaggle/temp/axial_all_images/2622319181___310520682___6.png,1,1,6,18,0.2430880184621893
2622319181,3252211825,/kaggle/temp/axial_all_images/2622319181___3252211825___12.png,1,5,12,9,0.030244837560196913
2622319181,3252211825,/kaggle/temp/axial_all_images/2622319181___3252211825___6.png,1,4,6,15,0.8064397116534963
2622319181,3252211825,/kaggle/temp/axial_all_images/2622319181___3252211825___1.png,1,3,1,20,1.850094604292913
2622319181,3451154602,/kaggle/temp/axial_all_images/2622319181___3451154602___16.png,1,5,16,5,0.24203854703797134
2622319181,3451154602,/kaggle/temp/axial_all_images/2622319181___3451154602___10.png,1,4,10,11,0.07620764808675062
2622319181,3451154602,/kaggle/temp/axial_all_images/2622319181___3451154602___4.png,1,3,4,17,1.9612338040918225
2626030939,2259927996,/kaggle/temp/axial_all_images/2626030939___2259927996___18.png,1,3,18,0,17.241497963768126
2626030939,2259927996,/kaggle/temp/axial_all_images/2626030939___2259927996___15.png,1,2,15,3,1.0518390151537815
2626030939,2259927996,/kaggle/temp/axial_all_images/2626030939___2259927996___9.png,1,1,9,9,1.6743916452794263
2626030939,2811693397,/kaggle/temp/axial_all_images/2626030939___2811693397___17.png,1,5,17,7,2.0003385418754913
2626030939,2811693397,/kaggle/temp/axial_all_images/2626030939___2811693397___12.png,1,4,12,12,0.6505313196751388
2626030939,2811693397,/kaggle/temp/axial_all_images/2626030939___2811693397___6.png,1,3,6,18,0.05036077962805763
2626030939,2811693397,/kaggle/temp/axial_all_images/2626030939___2811693397___1.png,1,2,1,23,6.628928395138118
2649306672,1198714031,/kaggle/temp/axial_all_images/2649306672___1198714031___17.png,1,5,17,8,1.3368597765577128
2649306672,1198714031,/kaggle/temp/axial_all_images/2649306672___1198714031___13.png,1,4,13,12,0.25423892551534344
2649306672,1198714031,/kaggle/temp/axial_all_images/2649306672___1198714031___6.png,1,3,6,19,1.0230758129650255
2649306672,1198714031,/kaggle/temp/axial_all_images/2649306672___1198714031___1.png,1,2,1,24,10.31791151019694
2649306672,2846240361,/kaggle/temp/axial_all_images/2649306672___2846240361___12.png,1,5,12,9,0.11988976124466433
2649306672,2846240361,/kaggle/temp/axial_all_images/2649306672___2846240361___7.png,1,4,7,14,1.98195442293801
2649306672,2846240361,/kaggle/temp/axial_all_images/2649306672___2846240361___1.png,1,3,1,20,1.3157397382583582
2649306672,3658063495,/kaggle/temp/axial_all_images/2649306672___3658063495___25.png,1,3,25,0,15.52637971270594
2649306672,3658063495,/kaggle/temp/axial_all_images/2649306672___3658063495___21.png,1,2,21,4,0.046290091604832995
2649306672,3658063495,/kaggle/temp/axial_all_images/2649306672___3658063495___13.png,1,1,13,12,0.310613981346199
2651489801,3072218981,/kaggle/temp/axial_all_images/2651489801___3072218981___23.png,1,5,23,2,2.12199359449464
2651489801,3072218981,/kaggle/temp/axial_all_images/2651489801___3072218981___19.png,1,4,19,6,2.096229852446921
2651489801,3072218981,/kaggle/temp/axial_all_images/2651489801___3072218981___14.png,1,3,14,11,2.1775503737348005
2651489801,3072218981,/kaggle/temp/axial_all_images/2651489801___3072218981___8.png,1,2,8,17,2.0315218234732164
2651489801,3072218981,/kaggle/temp/axial_all_images/2651489801___3072218981___3.png,1,1,3,22,1.8913497956219025
2661378157,152368824,/kaggle/temp/axial_all_images/2661378157___152368824___7.png,1,5,7,6,1.0668521876981245
2661378157,152368824,/kaggle/temp/axial_all_images/2661378157___152368824___12.png,1,4,12,11,0.5441013502114622
2661378157,152368824,/kaggle/temp/axial_all_images/2661378157___152368824___18.png,1,3,18,17,1.4818923797857628
2661378157,152368824,/kaggle/temp/axial_all_images/2661378157___152368824___24.png,1,2,24,23,1.7595106594695678
2661378157,152368824,/kaggle/temp/axial_all_images/2661378157___152368824___30.png,1,1,30,29,0.2887495572107872
2671730146,3443717701,/kaggle/temp/axial_all_images/2671730146___3443717701___43.png,1,5,43,5,0.7143171634502501
2671730146,3443717701,/kaggle/temp/axial_all_images/2671730146___3443717701___37.png,1,4,37,11,0.8247304190492137
2671730146,3443717701,/kaggle/temp/axial_all_images/2671730146___3443717701___31.png,1,3,31,17,0.5876895373823423
2671730146,3443717701,/kaggle/temp/axial_all_images/2671730146___3443717701___18.png,1,2,18,30,0.12186987340982824
2671730146,3443717701,/kaggle/temp/axial_all_images/2671730146___3443717701___11.png,1,1,11,37,0.4668785574356171
2676098721,1781977425,/kaggle/temp/axial_all_images/2676098721___1781977425___23.png,1,5,23,4,1.7676245903538899
2676098721,1781977425,/kaggle/temp/axial_all_images/2676098721___1781977425___17.png,1,4,17,10,1.523713750727775
2676098721,1781977425,/kaggle/temp/axial_all_images/2676098721___1781977425___11.png,1,3,11,16,1.2448803408701359
2676098721,1781977425,/kaggle/temp/axial_all_images/2676098721___1781977425___6.png,1,2,6,21,0.7551488568752553
2676098721,1781977425,/kaggle/temp/axial_all_images/2676098721___1781977425___2.png,1,1,2,25,0.44214802626918015
2683615288,4218080131,/kaggle/temp/axial_all_images/2683615288___4218080131___27.png,1,5,27,3,2.1188861273762143
2683615288,4218080131,/kaggle/temp/axial_all_images/2683615288___4218080131___22.png,1,4,22,8,0.5102045162691091
2683615288,4218080131,/kaggle/temp/axial_all_images/2683615288___4218080131___15.png,1,3,15,15,1.941959307972585
2683615288,4218080131,/kaggle/temp/axial_all_images/2683615288___4218080131___10.png,1,2,10,20,1.9178764344881039
2683615288,4218080131,/kaggle/temp/axial_all_images/2683615288___4218080131___4.png,1,1,4,26,0.7267564627480425
2691903631,523706266,/kaggle/temp/axial_all_images/2691903631___523706266___39.png,1,5,39,11,0.39368645634947796
2691903631,523706266,/kaggle/temp/axial_all_images/2691903631___523706266___34.png,1,4,34,16,1.5980841495171054
2691903631,523706266,/kaggle/temp/axial_all_images/2691903631___523706266___27.png,1,3,27,23,0.7044797291604818
